,885009.WI,H11001.CSI,000300.SH,399005.SZ,HSI.HI
2012/12/6,1254.2034,143.9864,2203.602,3758.599,18061.28327
2012/12/7,1254.3308,143.9898,2246.757,3826.261,18019.00813
2012/12/10,1254.6062,144.0275,2271.046,3883.673,18086.2462
2012/12/11,1254.7336,144.0564,2258.5,3853.836,18120.11886
2012/12/12,1254.8535,144.0855,2267.767,3848.216,18258.99316
2012/12/13,1254.9743,144.1102,2242.635,3808.601,18213.24144
2012/12/14,1255.0995,144.0806,2355.865,3962.539,18353.79516
2012/12/17,1255.4047,144.1192,2366.7,3950.183,18269.79452
2012/12/18,1255.5434,144.1301,2368.12,3943.013,18251.09919
2012/12/19,1255.6933,144.0911,2371.109,3976.765,18351.17281
2012/12/20,1255.8213,144.0685,2384.816,3981.384,18384.10611
2012/12/21,1255.9688,144.0802,2372.002,3993.133,18260.70345
2012/12/24,1256.2811,144.0866,2381.217,4019.751,18298.4791
2012/12/25,1256.4439,144.124,2448.395,4105.992,18302.76192
2012/12/26,1256.5725,144.1569,2457.619,4169.167,18306.1431
2012/12/27,1256.7253,144.225,2444.594,4145.515,18371.10672
2012/12/28,1256.8599,144.3115,2480.049,4191.086,18390.99113
2012/12/31,1257.2296,144.4101,2522.952,4236.601,18371.36358
2013/1/4,1257.6988,144.3576,2524.409,4172.742,18932.01298
2013/1/7,1257.9566,144.4481,2535.985,4205.12,18923.69342
2013/1/8,1258.1101,144.5397,2525.33,4270.25,18725.8417
2013/1/9,1258.2333,144.6054,2526.126,4312.19,18815.31935
2013/1/10,1258.3578,144.628,2530.569,4337.441,18917.92527
2013/1/11,1258.4854,144.5947,2483.23,4272.696,18821.56319
2013/1/14,1258.7934,144.6339,2577.725,4458.102,18934.53749
2013/1/15,1258.9342,144.6492,2595.856,4548.86,18907.22425
2013/1/16,1259.0592,144.6429,2577.092,4554.516,18903.74629
2013/1/17,1259.1832,144.6906,2552.758,4502.453,18896.80329
2013/1/18,1259.3016,144.8218,2595.439,4566.372,19104.2248
2013/1/21,1259.6142,144.8832,2610.898,4556.991,19106.51392
2013/1/22,1259.7518,144.9708,2596.898,4488.15,19161.65259
2013/1/23,1259.8886,145.0169,2607.456,4494.837,19132.14075
2013/1/24,1260.0172,145.0237,2582.755,4401.513,19109.91724
2013/1/25,1260.1372,145.0685,2571.674,4399.356,19101.32732
2013/1/28,1260.4273,145.112,2651.863,4489.928,19175.87983
2013/1/29,1260.5618,145.1072,2675.866,4524.991,19165.41873
2013/1/30,1260.7186,145.1095,2688.711,4513.246,19284.43401
2013/1/31,1260.8743,145.1421,2686.882,4471.132,19206.91888
2013/2/1,1261.0023,145.185,2743.324,4499.345,19217.2998
2013/2/4,1261.3223,145.2896,2748.028,4440.967,19195.04265
2013/2/5,1261.4692,145.3721,2771.675,4507.659,18761.42059
2013/2/6,1261.5945,145.3347,2775.844,4544.562,18859.97481
2013/2/7,1261.7142,145.4531,2759.87,4615.927,18801.1824
2013/2/8,1261.8431,145.5198,2771.725,4680.385,18795.45784
2013/2/18,1262.7446,145.6952,2737.471,4668.71,18940.5405
2013/2/19,1262.8742,145.7135,2685.606,4583.081,18749.11293
2013/2/20,1263.029,145.7944,2702.635,4687.991,18876.90443
2013/2/21,1263.1774,145.9006,2610.549,4603.359,18563.79443
2013/2/22,1263.3186,145.8991,2596.604,4599.503,18468.58499
2013/2/25,1263.6035,145.9002,2604.96,4649.515,18502.52086
2013/2/26,1263.7206,145.8978,2567.595,4579.804,18249.05599
2013/2/27,1263.8797,145.8624,2594.677,4576.44,18286.47502
2013/2/28,1264.0027,145.8945,2673.327,4656.506,18631.22532
2013/3/1,1264.1428,145.8913,2668.836,4706.829,18526.57174
2013/3/4,1264.4195,145.9958,2545.715,4577.628,18257.6545
2013/3/5,1264.5549,146.0422,2622.807,4708.955,18266.78564
2013/3/6,1264.7063,146.0826,2650.202,4784.667,18427.27256
2013/3/7,1264.8452,146.0818,2619.479,4702.449,18433.02525
2013/3/8,1264.9817,146.1044,2606.927,4647.398,18671.45801
2013/3/11,1265.2586,146.121,2592.372,4671.151,18685.78427
2013/3/12,1265.3947,146.1358,2555.615,4548.354,18516.20634
2013/3/13,1265.5192,146.1554,2527.486,4518.12,18239.98389
2013/3/14,1265.6371,146.1701,2534.273,4564.711,18295.29755
2013/3/15,1265.7668,146.1339,2539.873,4578.314,18218.4701
2013/3/18,1266.0303,146.1735,2502.493,4511.796,17853.29239
2013/3/19,1266.1616,146.1669,2525.097,4516.68,17822.82758
2013/3/20,1266.3054,146.1632,2610.174,4646.131,17984.31634
2013/3/21,1266.4307,146.1561,2614.988,4699.429,17961.84492
2013/3/22,1266.5769,146.1883,2618.308,4723.534,17865.4028
2013/3/25,1266.8535,146.2237,2613.097,4730.946,17970.02874
2013/3/26,1266.9878,146.2705,2575.05,4711.272,18027.12953
2013/3/27,1267.1618,146.3117,2583.53,4704.58,18160.78514
2013/3/28,1267.3088,146.3755,2499.302,4610.572,18023.45295
2013/3/29,1267.4642,146.4623,2495.083,4614.603,18008.5122
2013/4/1,1267.7369,146.5774,2493.187,4611.9,18003.38328
2013/4/2,1267.859,146.7225,2486.391,4498.44,18033.38384
2013/4/3,1267.9737,146.8971,2483.547,4478.414,18017.19606
2013/4/8,1268.4192,147.1358,2472.299,4538.676,17523.86018
2013/4/9,1268.5788,147.2465,2489.43,4570.198,17645.64642
2013/4/10,1268.7055,147.2606,2485.309,4549.867,17754.12637
2013/4/11,1268.8314,147.2937,2477.876,4519.627,17818.26489
2013/4/12,1268.9445,147.3467,2462.112,4497.902,17788.97464
2013/4/15,1269.2034,147.4859,2436.818,4437.326,17518.72574
2013/4/16,1269.3281,147.6165,2459.592,4489.075,17424.0954
2013/4/17,1269.4541,147.6891,2458.473,4561.431,17323.89616
2013/4/18,1269.5744,147.5776,2464.851,4571.722,17296.49633
2013/4/19,1269.7026,147.4058,2533.827,4658.769,17691.6458
2013/4/22,1269.9669,147.3686,2530.67,4692.583,17721.46904
2013/4/23,1270.1086,147.3667,2449.471,4561.805,17515.06915
2013/4/24,1270.2232,147.4377,2495.579,4665.746,17823.41518
2013/4/25,1270.3414,147.5444,2467.875,4573.564,17974.75498
2013/4/26,1270.4607,147.637,2447.306,4481.204,18064.99977
2013/5/2,1270.9342,147.8067,2449.639,4503.339,18135.77341
2013/5/3,1271.0534,147.9356,2492.912,4594.76,18173.52346
2013/5/6,1271.3124,147.9281,2525.983,4694.289,18344.6753
2013/5/7,1271.4442,148.0482,2529.938,4679.17,18438.82435
2013/5/8,1271.5752,148.0179,2542.798,4732.106,18562.70547
2013/5/9,1271.7012,148.0816,2527.794,4742.627,18524.15373
2013/5/10,1271.827,148.1275,2540.836,4750.962,18637.8526
2013/5/13,1272.0842,148.1848,2530.768,4765.579,18387.70983
2013/5/14,1272.2077,148.2566,2493.338,4710.397,18328.1728
2013/5/15,1272.332,148.2729,2506.925,4804.199,18428.47873
2013/5/16,1272.4484,148.2917,2552.709,4853.743,18466.60565
2013/5/17,1272.5666,148.2953,2592.048,4935.783,18432.67411
2013/5/20,1272.8193,148.3207,2609.607,5021.995,18761.76869
2013/5/21,1272.9468,148.3207,2614.853,5125.657,18635.61473
2013/5/22,1273.0661,148.3377,2618.034,5069.292,18553.73524
2013/5/23,1273.1967,148.3996,2582.849,5067.579,18092.8983
2013/5/24,1273.3194,148.4224,2597.228,5157.081,18025.72287
2013/5/27,1273.5792,148.4818,2599.587,5194.149,18062.40615
2013/5/28,1273.712,148.5256,2644.359,5157.453,18253.89255
2013/5/29,1273.8297,148.4777,2642.561,5196.074,17968.83608
2013/5/30,1273.9675,148.4862,2634.323,5198.158,17903.35668
2013/5/31,1274.0875,148.4664,2606.426,5131.981,17823.93544
2013/6/3,1274.3098,148.4707,2602.623,5069.233,17739.74275
2013/6/4,1274.4255,148.4173,2565.666,4958.832,17723.4512
2013/6/5,1274.5386,148.386,2560.539,4990.169,17560.93565
2013/6/6,1274.6532,148.3221,2527.845,4921.607,17373.56299
2013/6/7,1274.7716,148.2542,2484.16,4843.131,17126.65714
2013/6/13,1275.267,148.3444,2399.937,4719.619,16573.23963
2013/6/14,1275.3905,148.2534,2416.771,4857.517,16637.96413
2013/6/17,1275.6605,148.2091,2403.839,4875.242,16847.20909
2013/6/18,1275.7779,148.0717,2418.745,4864.483,16864.8107
2013/6/19,1275.8925,147.8446,2400.765,4856.445,16683.10847
2013/6/20,1276.0297,147.1286,2321.466,4683.806,16210.49651
2013/6/21,1276.18,146.9273,2317.394,4674.715,16138.71325
2013/6/24,1276.4628,146.8719,2171.21,4375.602,15785.99601
2013/6/25,1276.584,146.9648,2165.421,4391.737,15807.93292
2013/6/26,1276.726,147.3026,2168.297,4536.062,16197.41783
2013/6/27,1276.8733,147.6952,2160.735,4454.261,16280.93252
2013/6/28,1277.0274,147.9019,2200.639,4456.556,16570.86065
2013/7/1,1277.442,148.0756,2213.317,4583.059,16575.22934
2013/7/2,1277.5996,148.0976,2221.984,4671.039,16453.58179
2013/7/3,1277.7522,148.1756,2203.828,4712.5,16058.21196
2013/7/4,1277.9012,148.3325,2221.979,4701.717,16302.06753
2013/7/5,1278.0719,148.4459,2226.849,4650.118,16618.87798
2013/7/8,1278.4339,148.4174,2163.619,4470.549,16405.03454
2013/7/9,1278.609,148.3597,2162.669,4470.472,16462.64181
2013/7/10,1278.7618,148.1611,2224.065,4591.287,16615.78047
2013/7/11,1278.9185,148.0435,2326.688,4719.745,17024.79706
2013/7/12,1279.0699,147.8822,2275.373,4691.329,16906.50114
2013/7/15,1279.3968,147.8534,2307.297,4819.081,16932.72292
2013/7/16,1279.5491,147.7891,2317.848,4882.224,16947.17833
2013/7/17,1279.6986,147.645,2282.836,4780.898,16984.22509
2013/7/18,1279.8408,147.5384,2245.328,4747.662,16982.68394
2013/7/19,1279.9916,147.3865,2190.478,4680.658,17004.05907
2013/7/22,1280.3404,147.2598,2202.189,4745.645,17039.39573
2013/7/23,1280.4829,147.0296,2265.845,4888.477,17429.33353
2013/7/24,1280.6228,146.7736,2249.151,4921.458,17471.67034
2013/7/25,1280.7705,146.9302,2237.683,4817.642,17435.57327
2013/7/26,1280.919,147.0846,2224.008,4782.697,17478.936
2013/7/29,1281.2615,147.064,2175.97,4682.08,17381.79433
2013/7/30,1281.4096,147.1287,2189.388,4627.226,17482.37743
2013/7/31,1281.5596,147.1875,2193.021,4623.877,17435.1496
2013/8/1,1281.7038,147.3297,2245.364,4795.012,17595.70923
2013/8/2,1281.8509,147.5236,2247.263,4825.271,17686.425
2013/8/5,1282.1927,147.5045,2278.329,4925.771,17696.9421
2013/8/6,1282.3454,147.4516,2293.641,5005.674,17453.45757
2013/8/7,1282.4862,147.3006,2280.623,4935.078,17180.39887
2013/8/8,1282.6291,147.0205,2276.782,4984.287,17226.60286
2013/8/9,1282.7749,146.9374,2286.01,4964.261,17338.97288
2013/8/12,1283.1141,146.8221,2352.794,5023.424,17708.34015
2013/8/13,1283.2642,146.5057,2359.068,5038.907,17934.17385
2013/8/14,1283.4067,146.2342,2349.08,5016.315,17938.00584
2013/8/15,1283.5484,146.0946,2321.576,4939.039,17929.74798
2013/8/16,1283.6915,146.0209,2304.144,4808.74,17907.51358
2013/8/19,1284.0218,145.9257,2331.43,4902.771,17873.24291
2013/8/20,1284.1641,145.6211,2312.465,4883.639,17479.56272
2013/8/21,1284.3069,145.6611,2308.589,4922.517,17352.07702
2013/8/22,1284.4511,145.7197,2303.932,4933.46,17419.54233
2013/8/23,1284.5987,145.8859,2286.929,4951.9,17396.57627
2013/8/26,1284.9238,146.0929,2335.616,5054.601,17501.71121
2013/8/27,1285.0715,146.1581,2340.881,5063.165,17399.19206
2013/8/28,1285.2138,146.0491,2328.056,4982.214,17112.95774
2013/8/29,1285.3543,145.9812,2318.311,4946.651,17265.06725
2013/8/30,1285.4928,145.9855,2313.91,4861.338,17291.4338
2013/9/2,1285.8181,145.9749,2320.344,4935.493,17644.47453
2013/9/3,1285.959,145.9533,2354.502,5012.876,17824.29411
2013/9/4,1286.1037,145.8257,2350.699,4993.322,17770.10828
2013/9/5,1286.245,145.7787,2341.735,4994.267,17977.36307
2013/9/6,1286.3919,145.7755,2357.782,5014.068,18003.77657
2013/9/9,1286.7184,145.7942,2440.609,5049.293,18081.98911
2013/9/10,1286.8582,145.7148,2474.894,5051.371,18256.09726
2013/9/11,1287.0048,145.5489,2482.889,4964.748,18220.5759
2013/9/12,1287.1588,145.4979,2507.455,4975.712,18227.08998
2013/9/13,1287.3146,145.514,2488.902,5030.854,18197.71131
2013/9/16,1287.6524,145.5925,2478.39,5085.876,18457.99558
2013/9/17,1287.7993,145.7363,2427.322,5028.356,18405.79649
2013/9/18,1287.9469,145.8115,2432.51,5050.697,18351.55651
2013/9/23,1288.3286,146.1223,2472.288,5214.925,18530.12549
2013/9/24,1288.504,146.069,2443.885,5289.644,18381.67409
2013/9/25,1288.6668,146.0648,2429.03,5223.757,18409.18223
2013/9/26,1288.8392,146.2152,2384.443,5147.114,18334.91129
2013/9/27,1289.007,146.22,2394.971,5164.748,18404.34307
2013/9/30,1289.4768,146.2373,2409.037,5234.505,18124.8972
2013/10/8,1290.4779,146.4226,2441.811,5319.485,18358.11278
2013/10/9,1290.6379,146.4013,2453.583,5342.554,18248.43239
2013/10/10,1290.7869,146.3903,2429.317,5344.477,18188.44622
2013/10/11,1290.9346,146.4177,2468.508,5349.934,18401.44733
2013/10/14,1291.3171,146.3577,2472.542,5394.9,18386.81979
2013/10/15,1291.4746,146.2389,2467.517,5338.725,18481.12365
2013/10/16,1291.6252,146.1626,2421.371,5231.053,18394.51453
2013/10/17,1291.7895,146.0951,2413.33,5217.192,18295.76394
2013/10/18,1291.9477,146.0827,2426.054,5255.552,18473.45575
2013/10/21,1292.2747,146.0778,2471.322,5392.02,18546.13933
2013/10/22,1292.4269,145.9789,2445.891,5330.766,18463.93248
2013/10/23,1292.5719,145.9591,2418.491,5190.312,18195.26045
2013/10/24,1292.7251,145.7099,2400.511,5155.049,18065.64556
2013/10/25,1292.8752,145.3834,2368.559,5011.097,17954.15996
2013/10/28,1293.2497,145.3789,2365.954,4997.733,18041.82931
2013/10/29,1293.4055,145.2693,2372.053,4950.525,18084.17874
2013/10/30,1293.5658,145.1443,2407.471,5000.92,18458.64816
2013/10/31,1293.7251,145.2676,2373.718,4889.049,18385.4787
2013/11/1,1293.8822,145.4452,2384.96,4864.491,18428.48105
2013/11/4,1294.2628,145.441,2380.454,4902.63,18390.99193
2013/11/5,1294.4184,145.3263,2383.769,4977.681,18263.20605
2013/11/6,1294.5739,145.1506,2353.568,4921.732,18269.90601
2013/11/7,1294.7316,144.8418,2340.552,4854.4,18138.47891
2013/11/8,1294.8836,144.4831,2307.945,4788,18002.41213
2013/11/11,1295.2537,144.0472,2315.889,4836.462,18270.39841
2013/11/12,1295.4052,143.7392,2340,4857.007,18125.77897
2013/11/13,1295.5562,143.5434,2288.116,4773.159,17773.3823
2013/11/14,1295.7031,143.3063,2304.501,4841.897,17911.4008
2013/11/15,1295.8585,142.7625,2350.734,4918.329,18224.41901
2013/11/18,1296.2174,142.6467,2428.903,5012.167,18715.10746
2013/11/19,1296.3706,142.4368,2412.163,5011.497,18711.67166
2013/11/20,1296.5212,142.2019,2424.85,5036.875,18744.06214
2013/11/21,1296.6775,142.1752,2409.989,5030.109,18667.10078
2013/11/22,1296.8351,142.4796,2397.962,5001.694,18762.00362
2013/11/25,1297.2425,142.5215,2388.629,4971.619,18739.84737
2013/11/26,1297.4092,142.5895,2387.416,4979.065,18741.83862
2013/11/27,1297.5645,142.7588,2414.481,5054.409,18833.91768
2013/11/28,1297.7256,142.9971,2439.53,5100.326,18823.11746
2013/11/29,1297.9027,143.2569,2438.944,5121.594,18890.81683
2013/12/2,1298.3149,143.1773,2418.788,4874.228,19015.93536
2013/12/3,1298.4752,143.2568,2442.784,4976.495,18922.74596
2013/12/4,1298.6434,143.3757,2475.135,5046.012,18762.0458
2013/12/5,1298.805,143.2299,2468.197,5004.118,18751.18898
2013/12/6,1298.9718,143.1065,2452.287,4994.728,18749.68864
2013/12/9,1299.3601,143.0746,2450.872,5026.139,18771.29776
2013/12/10,1299.5333,142.8767,2453.322,5042.568,18715.88288
2013/12/11,1299.7084,142.7239,2412.763,5003.932,18391.70003
2013/12/12,1299.8761,142.9327,2410.015,5039.921,18299.59346
2013/12/13,1300.0514,143.123,2406.639,5052.437,18332.46143
2013/12/16,1300.391,143.1298,2367.923,4971.17,18222.67336
2013/12/17,1300.5658,142.9918,2356.376,4949.341,18181.55224
2013/12/18,1300.7333,142.9463,2357.226,4959.818,18242.65324
2013/12/19,1300.9131,142.7815,2332.41,4922.082,18063.34373
2013/12/20,1301.0973,142.6816,2278.136,4879.132,18004.05682
2013/12/23,1301.4685,142.7219,2284.602,4872.979,18078.6928
2013/12/24,1301.6636,142.7621,2288.248,4906.8,18278.92954
2013/12/25,1301.8671,142.7673,2305.11,4958.753,18281.0157
2013/12/26,1302.0646,142.7981,2265.334,4866.793,18279.85672
2013/12/27,1302.2611,142.816,2303.478,4946.525,18297.31096
2013/12/30,1302.7377,142.8435,2299.458,4950.131,18292.08555
2013/12/31,1302.9483,142.8625,2330.026,4979.855,18324.18301
2014/1/2,1303.1861,142.8224,2321.978,5059.369,18358.81653
2014/1/3,1303.3709,142.6274,2290.779,5068.632,17961.76282
2014/1/6,1303.7499,142.6064,2238.637,4950.747,17861.95339
2014/1/7,1303.9329,142.6845,2238.001,4988.5,17878.81903
2014/1/8,1304.1206,142.806,2241.911,5019.879,18114.18398
2014/1/9,1304.3006,142.9132,2222.221,4944.613,17957.78328
2014/1/10,1304.4989,142.9264,2204.851,4860.31,17974.51565
2014/1/13,1304.9451,142.9617,2193.679,4828.985,17990.79425
2014/1/14,1305.1449,143.014,2212.846,4901.99,17908.24826
2014/1/15,1305.3381,143.0572,2208.941,4962.507,18017.69046
2014/1/16,1305.3767,143.1067,2211.844,4931.816,18101.56801
2014/1/17,1305.765,143.1364,2178.488,4866.125,18209.64779
2014/1/20,1306.1962,143.3285,2165.993,4816.953,18058.15315
2014/1/21,1306.4099,143.4634,2187.41,4873.892,18133.74504
2014/1/22,1306.6068,143.5801,2243.796,4985.267,18177.73352
2014/1/23,1306.8101,143.6587,2231.889,5020.456,17907.03835
2014/1/24,1307.035,143.7056,2245.678,5103.421,17659.4417
2014/1/27,1307.4935,143.8982,2215.919,5082.949,17271.89603
2014/1/28,1307.6912,144.1028,2219.855,5046.239,17265.45517
2014/1/29,1307.8818,144.1143,2227.781,5086.288,17418.80459
2014/1/30,1308.0988,144.1313,2202.45,5030.201,17325.34897
2014/2/7,1309.6112,144.4834,2212.483,5111.619,17035.34111
2014/2/10,1310.0373,144.5636,2267.534,5292.074,16989.99878
2014/2/11,1310.2411,144.6186,2285.562,5268.298,17290.356
2014/2/12,1310.4446,144.6434,2291.246,5327.761,17549.39105
2014/2/13,1310.6467,144.6929,2279.554,5254.308,17460.89626
2014/2/14,1310.8395,144.7865,2295.575,5330.344,17557.32207
2014/2/17,1311.3199,144.8963,2311.647,5412.611,17740.74269
2014/2/18,1311.5114,144.8997,2282.442,5386.633,17788.95889
2014/2/19,1311.7105,144.9105,2308.656,5413.601,17858.28189
2014/2/20,1311.9141,145.1096,2287.436,5300.111,17655.49267
2014/2/21,1312.0964,145.3839,2264.294,5280.108,17801.60203
2014/2/24,1312.5219,145.521,2214.509,5265.81,17663.00664
2014/2/25,1312.6955,145.8795,2157.909,5046.866,17599.79026
2014/2/26,1312.876,146.1009,2163.405,5059.19,17691.47269
2014/2/27,1313.0829,146.2543,2154.108,4941.468,18008.46636
2014/2/28,1313.2574,146.5361,2178.971,5029.196,18013.33731
2014/3/3,1313.6791,146.5867,2190.37,5098.202,17738.6282
2014/3/4,1313.8639,146.4687,2184.273,5049.987,17878.4561
2014/3/5,1314.0329,146.4082,2163.976,5044.415,17821.99456
2014/3/6,1314.2135,146.3206,2173.634,5021.316,17918.09204
2014/3/7,1314.3798,146.3294,2168.358,4995.105,17869.6092
2014/3/10,1314.7612,146.4201,2097.787,4818.26,17590.1853
2014/3/11,1314.9366,146.4595,2108.661,4813.807,17597.66852
2014/3/12,1315.0992,146.4981,2114.134,4792.523,17309.76814
2014/3/13,1315.2717,146.5531,2140.333,4863.887,17183.82223
2014/3/14,1315.4412,146.6421,2122.836,4834.753,17016.1971
2014/3/17,1315.8229,146.708,2143.038,4919.845,16954.54248
2014/3/18,1315.9798,146.7296,2138.133,4932.344,17048.59082
2014/3/19,1316.145,146.6724,2120.87,4859.599,17039.91216
2014/3/20,1316.3017,146.4599,2086.967,4708.723,16764.40871
2014/3/21,1316.4746,146.4844,2158.798,4801.261,16972.72159
2014/3/24,1316.8563,146.5747,2176.554,4786.353,17303.91765
2014/3/25,1317.0225,146.5635,2174.44,4779.607,17207.65098
2014/3/26,1317.1934,146.5756,2171.047,4810.629,17337.50565
2014/3/27,1317.3686,146.6021,2155.707,4713.444,17296.8146
2014/3/28,1317.5697,146.6085,2151.965,4610.323,17488.47711
2014/3/31,1318.0067,146.6677,2146.305,4595.016,17566.89813
2014/4/1,1318.1394,146.6733,2163.115,4678.19,17798.32494
2014/4/2,1318.3076,146.6565,2180.727,4684.207,17855.17772
2014/4/3,1318.4615,146.6183,2165.008,4701.6899,17896.5906
2014/4/4,1318.6189,146.5991,2185.472,4761.042,17862.19868
2014/4/8,1319.1427,146.6825,2237.316,4809.482,17927.08018
2014/4/9,1319.3204,146.7093,2238.62,4844.382,18115.09067
2014/4/10,1319.4868,146.6974,2273.761,4861.79,18394.91098
2014/4/11,1319.6508,146.744,2270.666,4830.511,18244.41692
2014/4/14,1320.0268,146.8898,2268.613,4854.643,18283.1309
2014/4/15,1320.1835,146.9706,2229.463,4804.718,18002.79414
2014/4/16,1320.3447,147.0286,2232.526,4799.907,18026.5329
2014/4/17,1320.5126,147.3906,2224.803,4817.315,18073.67898
2014/4/18,1320.6805,147.5241,2224.479,4824.031,18076.41021
2014/4/21,1321.0467,147.6152,2187.248,4752.892,18078.23103
2014/4/22,1321.2177,147.643,2196.795,4726.444,18060.8891
2014/4/23,1321.3697,147.6722,2194.668,4728.158,17885.48465
2014/4/24,1321.5217,147.6955,2190.474,4669.262,17923.43706
2014/4/25,1321.682,147.718,2167.826,4584.175,17649.70529
2014/4/28,1322.0434,147.9167,2134.969,4478.168,17574.11412
2014/4/29,1322.1999,147.9452,2158.47,4528.599,17827.4905
2014/4/30,1322.3522,147.9947,2158.659,4552.266,17579.90567
2014/5/5,1322.8332,148.1789,2156.47,4598.168,17450.08507
2014/5/6,1323.0008,148.2681,2157.328,4645.01,17452.50247
2014/5/7,1323.1684,148.3717,2137.316,4558.12,17264.13835
2014/5/8,1323.3254,148.4977,2135.496,4541.251,17339.32839
2014/5/9,1323.4925,148.8002,2133.911,4496.458,17368.39652
2014/5/12,1323.8708,148.9309,2180.054,4610.824,17697.75733
2014/5/13,1324.0321,148.966,2174.852,4600.149,17773.04791
2014/5/14,1324.1882,148.9745,2172.372,4603.157,17961.20612
2014/5/15,1324.3292,148.961,2144.084,4503.607,18075.35256
2014/5/16,1324.4778,148.9435,2145.952,4499.775,18056.99058
2014/5/19,1324.8491,149.0192,2115.143,4465.449,18052.12091
2014/5/20,1325.0195,149.0442,2115.771,4479.8,18152.42887
2014/5/21,1325.1727,149.0786,2135.905,4537.455,18158.68724
2014/5/22,1325.3309,149.1256,2130.868,4537.197,18254.66625
2014/5/23,1325.4859,149.2021,2148.414,4584.83,18269.11197
2014/5/26,1325.8477,149.464,2155.976,4626.206,18272.95049
2014/5/27,1325.9991,149.5134,2147.28,4610.845,18254.48508
2014/5/28,1326.1493,149.6088,2169.352,4688.578,18366.16467
2014/5/29,1326.3082,149.7181,2155.164,4635.399,18313.08012
2014/5/30,1326.4706,149.8009,2156.464,4651.803,18367.91544
2014/6/3,1326.841,150.1238,2149.918,4655.33,18536.87292
2014/6/4,1326.9647,150.3262,2128.274,4595.688,18422.97323
2014/6/5,1327.1059,150.3538,2150.602,4645.286,18393.67168
2014/6/6,1327.2609,150.3926,2134.716,4652.06,18242.83186
2014/6/9,1327.6142,150.4255,2134.281,4622.083,18334.46546
2014/6/10,1327.7689,150.4664,2161.268,4691.189,18483.31973
2014/6/11,1327.9143,150.551,2160.766,4706.57,18453.72932
2014/6/12,1328.0736,150.5821,2153.41,4693.72,18391.23237
2014/6/13,1328.2352,150.5774,2176.242,4745.714,18501.89586
2014/6/16,1328.5874,150.667,2191.855,4781.891,18497.46989
2014/6/17,1328.7561,150.7061,2169.674,4728.663,18418.77771
2014/6/18,1328.9466,150.7031,2160.239,4706.47,18409.76294
2014/6/19,1329.1248,150.7155,2126.907,4583.366,18391.47078
2014/6/20,1329.3147,150.7454,2136.729,4631.572,18411.44483
2014/6/23,1329.6061,150.8474,2134.11,4671.123,18110.43986
2014/6/24,1329.7837,150.8778,2144.821,4696.489,18167.45697
2014/6/25,1329.9561,150.902,2133.371,4662.862,18158.2178
2014/6/26,1330.1353,150.9102,2149.076,4731.819,18416.52526
2014/6/27,1330.356,150.9367,2150.258,4740.34,18436.26137
2014/6/30,1330.6963,150.979,2165.118,4794.715,18407.634
2014/7/1,1330.896,150.966,2164.559,4830.739,18409.02544
2014/7/2,1331.0738,150.8574,2170.867,4844.403,18700.75324
2014/7/3,1331.2315,150.7978,2180.192,4860.904,18697.37628
2014/7/4,1331.3806,150.7492,2178.695,4845.651,18726.89104
2014/7/7,1331.7596,150.8147,2176.289,4822.628,18727.97891
2014/7/8,1331.9117,150.8345,2180.473,4846.974,18718.69289
2014/7/9,1332.0801,150.8526,2148.71,4749.739,18410.60649
2014/7/10,1332.2631,150.8575,2142.847,4697.569,18424.10366
2014/7/11,1332.4277,150.8735,2148.009,4712.544,18427.61087
2014/7/14,1332.7601,150.8933,2171.758,4752.607,18522.08064
2014/7/15,1332.91,150.8562,2174.976,4748.45,18613.60146
2014/7/16,1333.0711,150.7703,2170.868,4706.241,18677.24909
2014/7/17,1333.2244,150.5709,2157.068,4667.88,18682.62704
2014/7/18,1333.3843,150.3166,2164.144,4669.831,18631.07789
2014/7/21,1333.7352,150.3516,2166.295,4683.734,18570.32465
2014/7/22,1333.8878,150.4105,2192.698,4731.044,18881.80623
2014/7/23,1334.036,150.4449,2197.833,4693.426,19041.33578
2014/7/24,1334.2063,150.4794,2237.015,4666.43,19180.18034
2014/7/25,1334.3695,150.5223,2260.454,4713.948,19245.91611
2014/7/28,1334.7314,150.5971,2323.897,4816.367,19423.69229
2014/7/29,1334.8971,150.6257,2331.369,4892.173,19589.71416
2014/7/30,1335.0532,150.6321,2322.011,4915.369,19672.49448
2014/7/31,1335.2004,150.6535,2350.251,4950.719,19701.7488
2014/8/1,1335.3563,150.7083,2329.402,4889.853,19524.87039
2014/8/4,1335.7088,150.799,2375.62,4949.502,19572.31565
2014/8/5,1335.8766,150.8429,2369.353,4989.396,19608.92324
2014/8/6,1336.026,150.8823,2363.221,5020.482,19565.5257
2014/8/7,1336.177,150.9192,2327.457,4969.083,19405.18149
2014/8/8,1336.35,150.9377,2331.134,4994.171,19324.97908
2014/8/11,1336.6979,150.9965,2365.349,5065.893,19561.54607
2014/8/12,1336.8509,151.0137,2357.052,5082.398,19594.99714
2014/8/13,1337.0108,151.0518,2358.901,5078.179,19759.19641
2014/8/14,1337.1655,151.4131,2335.945,5038.027,19693.02388
2014/8/15,1337.3289,151.471,2360.635,5106.475,19812.72506
2014/8/18,1337.657,151.5403,2374.562,5187.89,19811.14148
2014/8/19,1337.8232,151.5576,2374.768,5206.456,19950.63705
2014/8/20,1337.9732,151.5575,2366.14,5212.298,19989.93252
